case_id|case_date|case_type|accountno|accounttype|bankcode|bankname|entity_type|id_type|card_id|ref_code|title|name|midname|surname|eng_name|eng_midname|eng_surname|birth_date|nationality|note|other|rank|pol_name|pol_surname|pol_job_title|pol_org|pol_tel|aml_report_date
3979966384|2025-04-03|3|7633515221|bank|004|KBNK|PERSON|National ID|2128638438899|VW51120842|นาย|บุญเติม|ลา|ทรงธรรม|john|mid|notley|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
6263917163|2025-04-03|3|0088640110|bank|004|KBNK|PERSON|National ID|2378853755451|VW40634814|นาย|สมชาย|ลา|ทรงธรรม|rick|mid|norbury|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
5599161921|2025-04-03|3|1185485794|bank|004|KBNK|PERSON|National ID|9814515627593|VW38695079|นาย|ปรางค์ทอง|ลา|รุ่งเรือง|jeff|mid|newman|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
7188045943|2025-04-03|3|6692831199|bank|004|KBNK|PERSON|National ID|5984131659142|VW17401585|นาย|อาทิตย์|ลา|ก้องเกียรติ|roger|mid|norwood|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
3313924817|2025-04-03|3|8892076962|bank|004|KBNK|PERSON|National ID|5773166861852|VW91949094|นาย|สมชาย|ลา|ตั้งมั่น|sam|mid|nee|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
1276338914|2025-04-03|3|9293445988|bank|004|KBNK|PERSON|National ID|5418159659749|VW54366267|นาย|กิ่งแก้ว|ลา|อนันตกาล|tom|mid|north|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
8454650471|2025-04-03|3|9154135597|bank|004|KBNK|PERSON|National ID|3338926636919|VW23485104|นาย|ปรางค์ทอง|ลา|ใจดี|max|mid|neville|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
4834636903|2025-04-03|3|0176897971|bank|004|KBNK|PERSON|National ID|2493161671247|VW53260804|นาย|ดำรง|ลา|ตั้งมั่น|tony|mid|nata|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
0330263064|2025-04-03|3|3438876715|bank|004|KBNK|PERSON|National ID|4886524557731|VW48446876|นาย|ปรางค์ทอง|ลา|บวรธรรม|man|mid|neville|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
6745411968|2025-04-03|3|7175234274|bank|004|KBNK|PERSON|National ID|5491133265437|VW83604747|นาย|อาทิตย์|ลา|ตั้งมั่น|rex|mid|norton|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
8130937857|2025-04-03|3|7251714749|bank|004|KBNK|PERSON|National ID|6724271464999|VW17088533|นาย|อมร|ลา|บุญมาก|tom|mid|northwood|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
7364677928|2025-04-03|3|4192317437|bank|004|KBNK|PERSON|National ID|8377245427944|VW14525993|นาย|ศิริพร|ลา|แก้วใส|moo|mid|novak|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
9428060097|2025-04-03|3|5192305351|bank|004|KBNK|PERSON|National ID|2722619388392|VW86702862|นาย|ชัยยันต์|ลา|ควรมี|terry|mid|nottingham|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
9500955763|2025-04-03|3|6717410868|bank|004|KBNK|PERSON|National ID|2718946112361|VW68664618|นาย|สมศรี|ลา|เจริญกิจ|max|mid|norfolk|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
1941460125|2025-04-03|3|7357199815|bank|004|KBNK|PERSON|National ID|1287564818171|VW47123791|นาย|วิไล|ลา|มหาทรัพย์|mark|mid|nata|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
9164546501|2025-04-03|3|9868388678|bank|004|KBNK|PERSON|National ID|2559313951969|VW65070399|นาย|ดำรง|ลา|ก้องเกียรติ|mike|mid|nottingham|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
7668960724|2025-04-03|3|4683992663|bank|004|KBNK|PERSON|National ID|3193365824948|VW38541950|นาย|จันทร์ฉาย|ลา|ตั้งมั่น|simon|mid|nottingham|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
3332158239|2025-04-03|3|2979151184|bank|004|KBNK|PERSON|National ID|9461565734467|VW84762139|นาย|มานะ|ลา|แก้วใส|ryan|mid|noble|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
2289629306|2025-04-03|3|3781112606|bank|004|KBNK|PERSON|National ID|2819468922374|VW59766961|นาย|ไอแดง|ลา|ศรีสุข|matt|mid|nobleman|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
7250995869|2025-04-03|3|4139080280|bank|004|KBNK|PERSON|National ID|7156823561170|VW76867439|นาย|ดารา|ลา|ทรงธรรม|sean|mid|non|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
4357142329|2025-04-03|3|6868109751|bank|004|KBNK|PERSON|National ID|9986512785482|VW92991459|นาย|กนกวรรณ|ลา|มหาทรัพย์|mun|mid|nata|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
4550754279|2025-04-03|3|0277978208|bank|004|KBNK|PERSON|National ID|2755433934845|VW58592208|นาย|กนกวรรณ|ลา|สุขสมบัติ|roger|mid|nightingale|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
5900939329|2025-04-03|3|7831839489|bank|004|KBNK|PERSON|National ID|7413594633458|VW27117589|นาย|ไอแดง|ลา|บุญมาก|mike|mid|norfolk|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
1183011709|2025-04-03|3|9779332955|bank|004|KBNK|PERSON|National ID|2218882356218|VW63027686|นาย|ดำรง|ลา|รัตนากร|man|mid|nelson|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
2482567357|2025-04-03|3|7617524663|bank|004|KBNK|PERSON|National ID|6587263627935|VW06407341|นาย|จันทร์ฉาย|ลา|เจริญกิจ|ryan|mid|nottingham|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
9067264325|2025-04-03|3|0939492922|bank|004|KBNK|PERSON|National ID|8452216987311|VW31881073|นาย|นิดหน่อย|ลา|มหาทรัพย์|jake|mid|noble|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
6780878343|2025-04-03|3|4388586626|bank|004|KBNK|PERSON|National ID|2682752663162|VW59899119|นาย|นพดล|ลา|อนันตกาล|stan|mid|nicholson|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
5352166491|2025-04-03|3|6121589912|bank|004|KBNK|PERSON|National ID|7955796746315|VW39516108|นาย|จูจิ|ลา|ใจดี|roger|mid|nobleman|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
5349121007|2025-04-03|3|2457620848|bank|004|KBNK|PERSON|National ID|3641599942916|VW56778169|นาย|นิดหน่อย|ลา|รุ่งเรือง|tom|mid|notley|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
7158542912|2025-04-03|3|2908885968|bank|004|KBNK|PERSON|National ID|5423838593798|VW59920303|นาย|พิมพ์ใจ|ลา|ทองสุข|mason|mid|norrell|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
6123729184|2025-04-03|3|6935016632|bank|004|KBNK|PERSON|National ID|2142445168711|VW04072753|นาย|ชัยยันต์|ลา|เจริญกิจ|jerry|mid|notley|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
9671543182|2025-04-03|3|9190416726|bank|004|KBNK|PERSON|National ID|2557127761380|VW56494270|นาย|ประจักษ์|ลา|ก้องเกียรติ|mike|mid|norfolk|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
1176272971|2025-04-03|3|8003025557|bank|004|KBNK|PERSON|National ID|8235552279160|VW65400832|นาย|มานี|ลา|บุญมาก|jerry|mid|norwood|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
7025307588|2025-04-03|3|5829121657|bank|004|KBNK|PERSON|National ID|1159813287559|VW09481623|นาย|อาทิตย์|ลา|อนันตกาล|moo|mid|nelson|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
3234543766|2025-04-03|3|6912894217|bank|004|KBNK|PERSON|National ID|9774357378572|VW96361506|นาย|มันดะ|ลา|พิพัฒน์|tim|mid|nightingale|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
6198827911|2025-04-03|3|0298297351|bank|004|KBNK|PERSON|National ID|4731853415789|VW09386542|นาย|นพดล|ลา|มหาทรัพย์|jeff|mid|norbury|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
4760553907|2025-04-03|3|4716459997|bank|004|KBNK|PERSON|National ID|5595447594762|VW22949203|นาย|ศิริพร|ลา|รุ่งเรือง|tony|mid|noble|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
6573937213|2025-04-03|3|5509825471|bank|004|KBNK|PERSON|National ID|5479394364371|VW72176545|นาย|สมบัติ|ลา|แก้วใส|sam|mid|norton|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
0559558391|2025-04-03|3|4421835841|bank|004|KBNK|PERSON|National ID|2775245673878|VW24240783|นาย|ดำรง|ลา|ภูมิฐาน|mike|mid|nutter|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
6066129218|2025-04-03|3|7816020074|bank|004|KBNK|PERSON|National ID|8355192337197|VW53976336|นาย|ธนา|ลา|จริงใจ|ryan|mid|norwood|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
0770088673|2025-04-03|3|4330396940|bank|004|KBNK|PERSON|National ID|1159164918111|VW16126913|นาย|กนกวรรณ|ลา|ควรมี|jason|mid|notley|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
4889178978|2025-04-03|3|3717403690|bank|004|KBNK|PERSON|National ID|9777642979565|VW18743084|นาย|ปรางค์ทอง|ลา|ภูมิฐาน|matt|mid|nata|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
4846981974|2025-04-03|3|3056803924|bank|004|KBNK|PERSON|National ID|7559229536442|VW82732498|นาย|สายฝน|ลา|อนันตกาล|trevor|mid|norwood|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
8505056391|2025-04-03|3|4287293316|bank|004|KBNK|PERSON|National ID|3846927823899|VW83789957|นาย|วิไล|ลา|ภักดีศรี|mason|mid|norwood|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
4464280114|2025-04-03|3|7547815284|bank|004|KBNK|PERSON|National ID|9151645741756|VW31777568|นาย|ปรางค์ทอง|ลา|ภักดีศรี|matt|mid|norwood|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
9120572234|2025-04-03|3|7930942654|bank|004|KBNK|PERSON|National ID|4867955524433|VW42755890|นาย|ดำรง|ลา|ควรมี|jerry|mid|nutter|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
8765611493|2025-04-03|3|8691346496|bank|004|KBNK|PERSON|National ID|7885384619945|VW77949135|นาย|อมร|ลา|ควรมี|terry|mid|novak|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
2791009478|2025-04-03|3|3273939795|bank|004|KBNK|PERSON|National ID|6342353259983|VW94381539|นาย|สมชาย|ลา|อนันตกาล|jeff|mid|noble|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
1171699684|2025-04-03|3|7849428047|bank|004|KBNK|PERSON|National ID|2461188263857|VW65093950|นาย|กนกวรรณ|ลา|อนันตกาล|stan|mid|novak|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
8389405005|2025-04-03|3|1049613503|bank|004|KBNK|PERSON|National ID|4151619124868|VW83798682|นาย|ปรางค์ทอง|ลา|อุดมผล|simon|mid|nixon|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
4018618245|2025-04-03|3|6122952763|bank|004|KBNK|PERSON|National ID|9559631228940|VW70950618|นาย|เพ็ญนภา|ลา|บวรธรรม|jake|mid|north|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
4759650397|2025-04-03|3|2855331961|bank|004|KBNK|PERSON|National ID|5953285532346|VW64880549|นาย|สายฝน|ลา|วิเศษดี|trevor|mid|nicholson|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
5925860543|2025-04-03|3|3514803035|bank|004|KBNK|PERSON|National ID|7452666674618|VW83157229|นาย|มานี|ลา|บุญมาก|tom|mid|norfolk|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
3318970333|2025-04-03|3|1285181474|bank|004|KBNK|PERSON|National ID|6268823893523|VW56835960|นาย|อาทิตย์|ลา|นาคาพันธ์|simon|mid|north|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
9103090765|2025-04-03|3|1664658437|bank|004|KBNK|PERSON|National ID|1663434372574|VW71785486|นาย|ปรางค์ทอง|ลา|ก้องเกียรติ|man|mid|norwood|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
8929038835|2025-04-03|3|0386146664|bank|004|KBNK|PERSON|National ID|2239157765868|VW70989549|นาย|ชัยยันต์|ลา|ธรรมรักษ์|mickey|mid|nobleman|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
8908077207|2025-04-03|3|1352906357|bank|004|KBNK|PERSON|National ID|9349726949816|VW69105735|นาย|จันทร์ฉาย|ลา|ควรมี|sam|mid|nobleman|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
1621383335|2025-04-03|3|4324433767|bank|004|KBNK|PERSON|National ID|3595252837619|VW82276922|นาย|ประจักษ์|ลา|พิพัฒน์|roger|mid|nixon|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
3419112363|2025-04-03|3|1623572005|bank|004|KBNK|PERSON|National ID|6624587417622|VW99342164|นาย|กิ่งแก้ว|ลา|ก้องเกียรติ|simon|mid|norrell|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
0030462395|2025-04-03|3|0746844090|bank|004|KBNK|PERSON|National ID|3485586961564|VW54119584|นาย|ไอแดง|ลา|ภักดีศรี|tom|mid|nata|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
3755306629|2025-04-03|3|2042670216|bank|004|KBNK|PERSON|National ID|3623788998571|VW90406488|นาย|ดำรง|ลา|อุดมผล|tim|mid|norfolk|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
3328590665|2025-04-03|3|6488846842|bank|004|KBNK|PERSON|National ID|7214687356465|VW41184982|นาย|จันทร์ฉาย|ลา|พิพัฒน์|mickey|mid|notley|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
5219339566|2025-04-03|3|1143650735|bank|004|KBNK|PERSON|National ID|2456241942592|VW52449299|นาย|สมศรี|ลา|วิเศษดี|rex|mid|norcross|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
5063251961|2025-04-03|3|7921795535|bank|004|KBNK|PERSON|National ID|2424978252795|VW39191976|นาย|มานี|ลา|บวรธรรม|man|mid|northwood|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
0061542950|2025-04-03|3|2391628634|bank|004|KBNK|PERSON|National ID|3948818588547|VW55992772|นาย|มานะ|ลา|ทองสุข|mason|mid|nobleman|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
9838910921|2025-04-03|3|8578443463|bank|004|KBNK|PERSON|National ID|4347835562766|VW25191807|นาย|เพ็ญนภา|ลา|บุญมาก|tim|mid|nega|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
9315324456|2025-04-03|3|4557989548|bank|004|KBNK|PERSON|National ID|4758838789874|VW42163503|นาย|มานะ|ลา|ควรมี|simon|mid|norton|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
2988799739|2025-04-03|3|0788826386|bank|004|KBNK|PERSON|National ID|9911886165799|VW56240715|นาย|อมร|ลา|ควรมี|mason|mid|norwood|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
1001959603|2025-04-03|3|0956697454|bank|004|KBNK|PERSON|National ID|9354917483647|VW56449806|นาย|มานี|ลา|สุขสมบัติ|mun|mid|nightingale|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
3224040793|2025-04-03|3|9487053117|bank|004|KBNK|PERSON|National ID|2878832272619|VW31989219|นาย|ธนา|ลา|ธรรมรักษ์|simon|mid|novak|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
1436532797|2025-04-03|3|0909438954|bank|004|KBNK|PERSON|National ID|4723982215168|VW14501446|นาย|สายฝน|ลา|ตั้งมั่น|max|mid|nottingham|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
4224427168|2025-04-03|3|9365049310|bank|004|KBNK|PERSON|National ID|9211433998221|VW53211039|นาย|มานะ|ลา|ธรรมรักษ์|stan|mid|norbury|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
4468026458|2025-04-03|3|2470241977|bank|004|KBNK|PERSON|National ID|5779143397730|VW91513623|นาย|สมชาย|ลา|จริงนะ|rick|mid|norton|2002-10-21|TH|Important case|119/99|ร.ต.อ.|สมชัย|แสนใจดี|รอง. สว.(สอบสวน)|สภ.กระทุ่มแบน บก.จ.สมุทรสาคร ภ.7|878889999|2025-03-31
